fas_id,course_code,course_title,department,rating,hours_per_week,num_students,semester,num_semesters_offered,rating_category,workload_category,size_category
221738,GOV 1138,Propaganda and Politics: Past and Present 001,GOV,4.24,5.0,25,2023Spring,1,Good,Moderate,Medium
221743,GOV 94AB,The Theory and Practice of Civil-Military Relations 001,GOV,4.63,5.25,11,2023Fall,1,Excellent,Moderate,Small
221745,PSY 2535R,Judgment and Decision-Making Research Seminar 001,PSY,4.33,6.5,8,2024Spring,2,Good,Moderate,Small
221769,LATIN 143,"Sallust and Tacitus: Virtue, Vice, and Empire 001",LATIN,4.25,6.75,10,2023Spring,1,Good,Moderate,Small
221774,JEWISHST 158,21st-Century U.S. Jewish Culture 001,JEWISHST,5.0,3.4,7,2023Spring,1,Excellent,Light,Small
221775,TDM 144B,"Uncovering Form: Uncovering bodily forms through the modular lenses of flesh, memory, site, history 001",TDM,4.29,2.57,17,2023Spring,1,Good,Light,Medium
221777,RELIGION 120,Religion and Nationalism in the United States: A History 1,RELIGION,4.92,5.58,15,2024Fall,3,Excellent,Moderate,Medium
221778,ROM-STD 296,The Environmental Humanities and New Materialisms: Critical Paths and Trajectories 001,ROM-STD,4.6,8.25,12,2023Spring,1,Excellent,Heavy,Small
221779,PHIL 192B,Buddhist Philosophers and Their Critics 001,PHIL,4.45,6.45,20,2023Spring,1,Good,Moderate,Medium
221780,ENGLISH CLLW,Life Writing 001,ENGLISH,5.0,3.88,10,2024Fall,3,Excellent,Light,Small
221781,ENGLISH CLPG,Play and Games: The Art of Sportswriting 001,ENGLISH,4.82,3.7,12,2025Spring,3,Excellent,Light,Small
221789,ISLAMCIV 201,Islamic Intellectual History: A Survey of the Field 001,ISLAMCIV,4.56,12.22,14,2023Spring,1,Excellent,Heavy,Small
221794,RELIGION 116,The Conduct of Life in Western and Eastern Philosophy 1,RELIGION,4.43,3.86,10,2025Spring,2,Good,Light,Small
221796,RELIGION 2432,History of Early Christianity 1,RELIGION,4.38,6.5,14,2025Spring,3,Good,Moderate,Small
221929,APMTH 220,Geometric Methods for Machine Learning 001,APMTH,4.62,6.7,48,2025Spring,3,Excellent,Moderate,Medium
221932,COMPSCI 2370,Economic Analysis as a Frontier of Theoretical Computer Science 001,COMPSCI,4.5,6.0,20,2024Fall,2,Excellent,Moderate,Medium
221933,COMPSCI 37,Incentives in the Wild: from Tanking in Sports to Mining Cryptocurrencies 001,COMPSCI,3.38,5.45,56,2025Spring,2,Below Average,Moderate,Large
221939,COMPSCI 1960,Designing K–12 Computer Science Learning Experiences 001,COMPSCI,4.9,5.33,16,2025Spring,3,Excellent,Moderate,Medium
221972,PHYSICS 199,Statistical Thermodynamics and Quantitative Biology 001,PHYSICS,4.0,8.67,10,2025Spring,2,Good,Heavy,Small
221973,ENGLISH CNWM,Nonfiction Writing for Magazines 001,ENGLISH,4.91,4.8,12,2023Spring,1,Excellent,Moderate,Small
221984,SOCIOL 1218,"Food Choice, Health, and Inequality 001",SOCIOL,4.75,4.83,15,2024Spring,2,Excellent,Moderate,Medium
221986,HEB 132,Mammalian Business 001,HEB,4.17,2.12,25,2024Fall,3,Good,Light,Medium
221989,GOV 1026,The Political Science of American Democracy 001,GOV,4.47,5.24,27,2023Spring,1,Good,Moderate,Medium
221991,MBB 980Z,"The Insanity Defense : Psychological, Neuroscientific, Legal, Philosophical, and Policy Issues 001",MBB,4.38,3.09,15,2023Spring,1,Good,Light,Medium
222018,QSE 301,A Practical and Effective Toolkit for Teaching and Research 001,QSE,4.0,0.67,12,2024Fall,2,Good,Light,Small
222072,GENED 1185,The Power and Beauty of Being In Between: The Story of Armenia 001,GENED,4.21,4.33,403,2024Fall,2,Good,Moderate,Large
222073,HAA 276P,Photomontage & the Power of Assembly 001,HAA,4.5,4.83,8,2023Fall,1,Excellent,Moderate,Small
222074,HAA 162V,"Imagining Witchcraft: Women, Satire, and Enmity in Early Modern Visual Culture (from Dürer to Goya) 001",HAA,4.18,3.91,14,2023Fall,1,Good,Light,Small
222075,HAA 262G,Ego Documents in Early Modern Art and Literature 001,HAA,5.0,7.0,13,2023Fall,1,Excellent,Moderate,Small
222077,HAA 17G,"Australian First Nations Art, Culture and Politics: We have survived 001",HAA,2.57,6.0,12,2024Spring,1,Below Average,Moderate,Small
222078,HAA 15,Introduction to Italian Renaissance Art 001,HAA,4.07,4.75,41,2024Spring,1,Good,Moderate,Medium
222080,HAA 173P,Architectures of Cloth 001,HAA,5.0,7.14,12,2024Spring,1,Excellent,Moderate,Small
222081,HAA 177M,Art and Science of the Moon 001,HAA,4.73,6.27,14,2024Fall,1,Excellent,Moderate,Small
222083,HAA 236V,Threads of Survival: Armenian Liturgical Textiles 001,HAA,5.0,5.0,10,2023Fall,1,Excellent,Moderate,Small
222084,MATH 293X,Topological modular forms 001,MATH,4.75,4.27,50,2023Fall,1,Excellent,Moderate,Medium
222093,HAA 181M,Art of Qi 001,HAA,4.8,4.33,13,2023Fall,1,Excellent,Moderate,Small
222095,HIST 1985,"Russia, 1991-2023: From Revolution to War 01",HIST,4.2,11.8,6,2023Fall,1,Good,Heavy,Small
222096,MUSIC 186R,Contemporary Chamber Music STO,MUSIC,4.7,3.7,10,2023Fall,1,Excellent,Light,Small
222097,AAAS 222A,"Afrodescendant Citizenship in Latin America: Mobilization, Contestation, and Change 001",AAAS,4.75,14.13,12,2023Fall,1,Excellent,Heavy,Small
222098,HAA 98CR,Junior Tutorial - Race & Aesthetics 001,HAA,4.8,10.67,5,2025Spring,1,Excellent,Heavy,Small
222099,HAA 98BR,Junior Tutorial - Architectural Methods 001,HAA,4.71,5.86,8,2024Fall,2,Excellent,Moderate,Small
222100,HAA 98DR,Junior Tutorial - Writing Art History 001,HAA,4.5,3.5,13,2025Spring,2,Excellent,Light,Small
222101,PSY 2085,Machine Learning for Psychologists 001,PSY,4.85,5.0,20,2023Fall,1,Excellent,Moderate,Medium
222102,PSY 2035,Advanced Statistical Modeling 001,PSY,4.93,3.77,23,2024Fall,1,Excellent,Light,Medium
222103,HIST 15S,Fiction as Archive 01,HIST,4.58,4.58,15,2023Fall,1,Excellent,Moderate,Medium
222104,HIST 2120,Histories of Material Objects: Books and Instruments from the Early Modern World: Seminar 01,HIST,4.82,8.67,15,2023Fall,1,Excellent,Heavy,Medium
222106,FYSEMR 72Z,Oil and Empire 001,FYSEMR,4.86,7.29,8,2023Fall,1,Excellent,Moderate,Small
222107,FYSEMR 73C,Race Science: A History 001,FYSEMR,4.5,8.67,6,2024Fall,2,Excellent,Heavy,Small
222109,FYSEMR 73D,"The Wedding Complex: Race, Gender, and Sexuality in Love and Marriage 01",FYSEMR,4.22,3.67,12,2023Fall,1,Good,Light,Small
222110,FYSEMR 52P,Mathematical Proofs from “the Book” 01,FYSEMR,4.33,1.44,12,2023Fall,1,Good,Light,Small
222111,FYSEMR 52R,The Quantum Revolution: from Computing to Time Crystals 001,FYSEMR,4.88,6.0,10,2025Spring,2,Excellent,Moderate,Small
222112,FYSEMR 65H,The Greatest Love Story of All Time? Heloise and Abelard 01,FYSEMR,3.33,2.17,8,2023Fall,1,Below Average,Light,Small
222114,GOV 94TL,Asian American Politics 001,GOV,5.0,3.89,15,2023Fall,1,Excellent,Light,Medium
222118,GOV 94ST,The Politics of Place 001,GOV,4.67,8.33,16,2024Fall,1,Excellent,Heavy,Medium
222121,MUSIC 27,Latino Music in the United States LEC,MUSIC,4.57,4.57,8,2023Fall,1,Excellent,Moderate,Small
222123,HAA 236,The Living Image in Premodern Art 001,HAA,4.8,8.0,9,2023Fall,1,Excellent,Moderate,Small
222124,HAA 132,The Greek Vase 001,HAA,5.0,5.17,9,2024Spring,1,Excellent,Moderate,Small
222125,HAA 13,Introduction to Greek Art and Archaeology 001,HAA,4.57,3.08,20,2024Spring,1,Excellent,Light,Medium
222126,AFRAMER 86,Race and Public Health Crises: From TB to AIDS to COVID-19 001,AFRAMER,3.86,7.67,11,2025Spring,1,Satisfactory,Moderate,Small
222128,ENGLISH 90TK,Tolkien's Library 001,ENGLISH,4.55,5.3,14,2023Fall,1,Excellent,Moderate,Small
222129,ENGLISH 90RI,Race in the Age of Artificial Intelligence 001,ENGLISH,4.85,4.23,14,2023Fall,1,Excellent,Moderate,Small
222130,ENGLISH 226S,Renaissance Ego-Documents 001,ENGLISH,5.0,7.0,13,2023Fall,1,Excellent,Moderate,Small
222131,ENGLISH 199AD,Adaptation: The Art of Retelling 001,ENGLISH,4.25,4.07,22,2023Fall,1,Good,Moderate,Medium
222134,ENGLISH 187R,Thinking Through Writing: Science Themes 001,ENGLISH,4.7,5.4,30,2024Fall,2,Excellent,Moderate,Medium
222142,AFRAMER 111X,"Africa in the Twentieth Century: Culture, Representation, and New Diasporas 001",AFRAMER,4.82,6.73,18,2024Fall,2,Excellent,Moderate,Medium
222143,HISTSCI 1980,"Burning Books, Fighting Facts: How Individuals & Institutions Resist, Reject, and Destroy Knowledge 001",HISTSCI,4.59,5.81,22,2023Fall,1,Excellent,Moderate,Medium
222146,HIST 1033,Japan’s Samurai Revolution 01,HIST,4.33,8.0,8,2024Fall,2,Good,Moderate,Small
222147,SCRB 185,"Brain Development, Risk of Mental Illness, and New Approaches to Treatment Development 001",SCRB,4.44,3.28,46,2024Spring,1,Good,Light,Medium
222154,ENGLISH 180VW,"Two Visionary Women: Julian of Norwich, Margery Kempe, and Company 001",ENGLISH,4.57,7.67,11,2024Spring,1,Excellent,Moderate,Small
222156,ANTHRO 1851,How to Tell A Story: Visions and Explorations in Ethnography 001,ANTHRO,4.83,5.25,16,2024Spring,1,Excellent,Moderate,Medium
222157,ANTHRO 1084,Experimental Archaeology 001,ANTHRO,4.5,1.6,8,2023Fall,1,Excellent,Light,Small
222161,MUSIC 29,Black Protest Music LEC,MUSIC,4.57,2.73,16,2023Fall,1,Excellent,Light,Medium
222163,AAAS 192,The History of African Art 001,AAAS,4.0,4.0,12,2023Fall,1,Good,Moderate,Small
222167,PSY 2220R,Laboratory on Social Cognitive Development 001,PSY,5.0,8.5,9,2025Spring,4,Excellent,Heavy,Small
222169,PSY 1532,Psychology's Big Questions 001,PSY,4.18,4.2,16,2023Fall,1,Good,Moderate,Medium
222174,ENGLISH 187X,Twentieth Century American Poetry 001,ENGLISH,4.8,3.75,10,2024Spring,1,Excellent,Light,Small
222175,HAA 177X,"Nano, Micro, Macro: Adaptive Material Laboratory 001",HAA,3.64,7.55,14,2023Fall,1,Satisfactory,Moderate,Small
222176,ENGLISH 281P,What Are Poetries? Lyric and other poetry and poetics in English since 1850 001,ENGLISH,4.4,7.38,12,2024Spring,1,Good,Moderate,Small
222178,HIST 1045,The First World War 01,HIST,4.52,4.85,30,2023Fall,1,Excellent,Moderate,Medium
222183,ANTHRO 2301,"The Past Matters: Cultural Policies, Heritage Education, and Community Engagement. 001",ANTHRO,4.4,4.6,7,2023Fall,1,Good,Moderate,Small
222186,HIST 15Y,"Race, Gender, and the Law Through the Archive 01",HIST,4.44,7.0,12,2023Fall,1,Good,Moderate,Small
222193,TDM 194S,The Show-Tune Canon Meets the No-Show Songbook 1,TDM,4.67,2.33,16,2024Spring,1,Excellent,Light,Medium
222194,TDM 166H,TV Writers Room 001,TDM,2.9,3.7,11,2024Spring,1,Below Average,Light,Small
222197,CELTIC 185,Transatlantic Celts: Narratives of Loss and Belonging 001,CELTIC,5.0,3.0,7,2023Fall,1,Excellent,Light,Small
222198,SOCIOL 98JC,"Junior Tutorial: Morality, Meaning, and Markets 001",SOCIOL,4.88,4.88,11,2023Fall,1,Excellent,Moderate,Small
222199,SOCIOL 1102,Environmental Sociology 001,SOCIOL,3.1,3.6,13,2023Fall,1,Below Average,Light,Small
222200,SOCIOL 1101,Inequality Then and Now: The History of Human Suffering 001,SOCIOL,4.65,5.03,40,2024Fall,2,Excellent,Moderate,Medium
222201,AFRAMER 201,Theory and Race in Africa 001,AFRAMER,4.6,3.7,10,2023Fall,1,Excellent,Light,Small
222202,HIST 16A,Immigrant Justice Lab 01,HIST,4.0,5.6,11,2025Spring,2,Good,Moderate,Small
222203,HIST 1016,Immigration Law: A History of the Present 01,HIST,4.3,5.69,70,2023Fall,1,Good,Moderate,Large
222204,HIST 15Q,Australian Environmental History: Gondwanda to Global Warming 01,HIST,4.83,5.33,9,2023Fall,1,Excellent,Moderate,Small
222205,HIST 1975,Oral History: Theory and Practice 01,HIST,4.83,4.67,14,2024Spring,1,Excellent,Moderate,Small
222208,GOV 94LM,Ethnic and Racial Politics 001,GOV,4.75,5.56,13,2024Spring,1,Excellent,Moderate,Small
222209,HIST 2130,Renaissance Political Thought 01,HIST,4.43,5.6,12,2023Fall,1,Good,Moderate,Small
222210,GOV 2370,Democratic Backsliding in the United States and Beyond 001,GOV,5.0,8.0,8,2024Spring,1,Excellent,Moderate,Small
222213,SAS 104,The Body in Indian Medicine 001,SAS,4.83,4.17,8,2023Fall,1,Excellent,Moderate,Small
222221,CLS-STDY 154,Ancient Global Economies 001,CLS-STDY,3.67,4.93,23,2024Spring,1,Satisfactory,Moderate,Medium
222223,CLASPHIL 206,Lucian and Postclassicism 001,CLASPHIL,4.83,10.67,13,2024Spring,1,Excellent,Heavy,Small
222226,CLS-STDY 166,Bob Dylan the Classic 001,CLS-STDY,5.0,2.28,45,2024Fall,1,Excellent,Light,Medium
222227,CLS-STDY 172,Romanness after Rome 001,CLS-STDY,4.8,2.0,10,2024Spring,1,Excellent,Light,Small
222228,CLS-STDY 180,The Seleucid Empire 001,CLS-STDY,4.89,6.11,15,2024Spring,1,Excellent,Moderate,Medium
222229,AFRAMER 135Y,Black Feminist Theory Seminar 001,AFRAMER,4.7,4.53,32,2025Spring,1,Excellent,Moderate,Medium
222230,AFRAMER 135Y,Black Feminist Theory Seminar 001,AFRAMER,4.15,3.06,32,2023Fall,1,Good,Light,Medium
222232,HIST 1219,American Legal History: From Reconstruction to the Present 01,HIST,4.89,9.22,11,2024Spring,1,Excellent,Heavy,Small
222235,HAA 172Z,Color in the Era of the Colony 001,HAA,5.0,5.2,13,2025Spring,2,Excellent,Moderate,Small
222237,ECON 2022,"Health, Well-Being and Justice 001",ECON,3.33,4.11,14,2023Fall,1,Below Average,Moderate,Small
222239,CHNSLIT 289,From Late Tang Poetry and Poetics into the Song Dynasty 01,CHNSLIT,4.8,7.75,13,2023Fall,1,Excellent,Moderate,Small
222240,HIST 1957,Healthcare and the Welfare State 01,HIST,4.67,7.4,9,2025Spring,2,Excellent,Moderate,Small
222241,HIST 97Q,“What is History of Public Health?” 01,HIST,3.57,8.14,9,2024Spring,1,Satisfactory,Heavy,Small
222474,SOCIOL 1271,Crime and Justice in a Changing Society 001,SOCIOL,4.88,4.71,11,2024Spring,1,Excellent,Moderate,Small
222480,PHIL 121,Life and Death: A History 001,PHIL,4.8,5.7,14,2023Fall,1,Excellent,Moderate,Small
222483,HIST-LIT 90FZ,The South: Histories of a U.S. Region 001,HIST-LIT,4.0,6.0,13,2024Fall,2,Good,Moderate,Small
222484,HIST-LIT 90GA,Slavery and Historical Memory 001,HIST-LIT,4.25,4.75,8,2023Fall,1,Good,Moderate,Small
222485,HIST-LIT 90GB,American Education Reforms 001,HIST-LIT,4.75,6.5,15,2024Fall,2,Excellent,Moderate,Medium
222487,HIST-LIT 90GD,The History of American Journalism 001,HIST-LIT,4.33,3.91,15,2023Fall,1,Good,Light,Medium
222488,HIST-LIT 90GE,Screen Cultures from Cinema to TikTok 001,HIST-LIT,4.4,6.0,8,2024Fall,2,Good,Moderate,Small
222489,HIST-LIT 90GF,Marx at the Mall: Consumer Culture & Its Critics 001,HIST-LIT,4.63,4.63,10,2023Fall,1,Excellent,Moderate,Small
222490,HIST-LIT 90GH,Global Transgender Histories 001,HIST-LIT,3.8,3.75,6,2023Fall,1,Satisfactory,Light,Small
222491,HIST-LIT 90GJ,Contesting Citizenship in the United States 001,HIST-LIT,4.83,4.67,10,2025Spring,2,Excellent,Moderate,Small
222492,HAA 244,Something Rich and Strange: The Materiality of Relics and Reliquaries in the Middle Ages 001,HAA,4.71,5.33,16,2024Spring,1,Excellent,Moderate,Medium
222493,HIST-LIT 90GI,Transpacific Empires 001,HIST-LIT,4.86,4.29,9,2023Fall,1,Excellent,Moderate,Small
222494,HIST-LIT 93AA,Queer Archives 001,HIST-LIT,5.0,3.33,13,2024Spring,1,Excellent,Light,Small
222495,HIST-LIT 93AB,Oral Histories 001,HIST-LIT,4.63,5.63,10,2024Fall,2,Excellent,Moderate,Small
222496,HIST-LIT 93AC,"Vanishing Arts: Watching, Researching, and Writing about Performance 001",HIST-LIT,4.86,5.86,10,2024Spring,1,Excellent,Moderate,Small
222497,MATH 292Z,First steps in infinity categories 001,MATH,4.83,5.5,43,2023Fall,1,Excellent,Moderate,Medium
222500,ENGLISH 90RY,Reading Politically 001,ENGLISH,4.81,6.56,18,2023Fall,1,Excellent,Moderate,Medium
222503,PHIL 188A,The Philosophy of Jane Austen 001,PHIL,4.75,6.0,43,2025Spring,2,Excellent,Moderate,Medium
222504,PHIL 256E,Emotions 001,PHIL,5.0,7.29,12,2024Spring,1,Excellent,Moderate,Small
222508,FYSEMR 52Q,"Roots & Routes: The Biogeochemistry of Food, From Soil to Plate 01",FYSEMR,4.88,2.38,8,2024Fall,2,Excellent,Light,Small
222511,FYSEMR 52S,Reading the Book of Nature 01,FYSEMR,5.0,2.0,10,2023Fall,1,Excellent,Light,Small
222513,APMTH 210,Algebraic Fundamentals of Representing Data 001,APMTH,4.38,7.06,37,2023Fall,1,Good,Moderate,Medium
222515,ENG-SCI 248,Electrochemistry in Energy Materials 001,ENG-SCI,3.87,6.08,20,2023Fall,1,Satisfactory,Moderate,Medium
222516,ENGLISH CCSS,Fiction Workshop: The Art of the Short Story 001,ENGLISH,5.0,6.0,10,2024Fall,3,Excellent,Moderate,Small
222517,ENGLISH CLAR,Getting the Words Right: The Art of Revision 001,ENGLISH,4.88,6.5,12,2025Spring,2,Excellent,Moderate,Small
222518,ENG-SCI 223,Neurophysiology and Neural Interfaces 001,ENG-SCI,4.9,5.78,16,2024Fall,2,Excellent,Moderate,Medium
222519,ENG-SCI 224,Biomechanics of Movement and Assistive Robotics 001,ENG-SCI,4.44,7.66,47,2025Spring,2,Good,Moderate,Medium
222520,ENGLISH CVLL,Art of Listening. The Politics and Aesthetics of Sound 001,ENGLISH,5.0,4.63,13,2023Fall,1,Excellent,Moderate,Small
222521,BE 124,Biomechanics of Movement and Assistive Robotics 001,BE,4.44,7.66,47,2025Spring,2,Good,Moderate,Medium
222522,FYSEMR 65I,The Modern City and its People: South Asia and Beyond 01,FYSEMR,2.8,4.4,7,2023Fall,1,Below Average,Moderate,Small
222523,FYSEMR 65J,Who Do You Think You Are?: The Ethics of Identity 01,FYSEMR,3.56,2.5,13,2023Fall,1,Satisfactory,Light,Small
222524,FYSEMR 65M,Reading Buildings. Understanding Our Built Environment 01,FYSEMR,4.0,2.6,12,2023Fall,1,Good,Light,Small
222525,HIST 15U,"The Means of Reproduction: Health, Bodies, Technologies 01",HIST,4.46,4.31,18,2024Spring,1,Good,Moderate,Medium
222527,ENGLISH CCEP,Ekphrastic Poetry: Workshop 001,ENGLISH,4.56,6.44,10,2023Fall,1,Excellent,Moderate,Small
222528,ENGLISH CCIJ,Intermediate Fiction Workshop 001,ENGLISH,4.92,5.0,12,2023Fall,1,Excellent,Moderate,Small
222529,ENGLISH CBW,Fiction Workshop: Bending Worlds 001,ENGLISH,5.0,5.5,12,2025Spring,2,Excellent,Moderate,Small
222531,ENGLISH CVLF,Archival Fictions 001,ENGLISH,4.71,5.14,11,2024Spring,1,Excellent,Moderate,Small
222534,ENGLISH CACD,The Art of Criticism 001,ENGLISH,4.71,4.86,9,2023Fall,1,Excellent,Moderate,Small
222535,ENGLISH CNFD,Creative Nonfiction 001,ENGLISH,4.73,5.18,13,2023Fall,1,Excellent,Moderate,Small
222537,OEB 247,Science and Communication in Organismic and Evolutionary Biology 001,OEB,4.6,2.2,10,2024Spring,1,Excellent,Light,Small
222538,HIST-LIT 93AD,Harvard and Native Lands 001,HIST-LIT,4.8,5.6,7,2024Fall,2,Excellent,Moderate,Small
222540,CHEM 10,"Quantum, Statistical, and Computational Foundations of Chemistry LEC",CHEM,4.92,9.42,19,2024Fall,2,Excellent,Heavy,Medium
222542,FYSEMR 73F,Socialism 01,FYSEMR,4.57,5.71,11,2024Fall,2,Excellent,Moderate,Small
222543,ENGLISH CRGS,The Surrounds: Writing Interiority and Outsiderness 001,ENGLISH,4.9,4.8,13,2023Fall,1,Excellent,Moderate,Small
222547,PHIL 172M,The Many and The Few 001,PHIL,5.0,5.2,22,2024Spring,1,Excellent,Moderate,Medium
222548,MODMDEST 200,"The Modern Middle East, Real and Imagined: An Introduction 001",MODMDEST,4.75,7.0,9,2025Spring,2,Excellent,Moderate,Small
222554,FYSEMR 52T,Learning How to Think Like a Scientist: An Introduction to Scientific Research 001,FYSEMR,4.77,2.83,15,2025Spring,2,Excellent,Light,Medium
222555,FYSEMR 73G,The Emotions—How do they arise?  How can (and should) we manage them? 01,FYSEMR,4.0,2.38,10,2024Spring,1,Good,Light,Small
222627,ENGLISH 293B,Book Theory 001,ENGLISH,5.0,7.57,12,2024Spring,1,Excellent,Moderate,Small
222628,MATH 262A,Quantum theory from the geometric viewpoint I 001,MATH,4.33,11.67,46,2023Fall,1,Good,Heavy,Medium
222634,FYSEMR 73H,From Gods to Satire: Artistic Engagements With Political Power 001,FYSEMR,5.0,2.29,8,2024Spring,1,Excellent,Light,Small
222652,MODMDEST 108,History of Modern Iran and Turkey 001,MODMDEST,4.83,5.82,20,2024Fall,2,Excellent,Moderate,Medium
222653,ARMENST 201,Threads of Survival: Armenian Liturgical Textiles 001,ARMENST,5.0,5.0,10,2023Fall,1,Excellent,Moderate,Small
222654,PSY 1614,Growing up in a Social World 001,PSY,4.14,3.14,9,2023Fall,1,Good,Light,Small
222655,PSY 1615,First Love: The Psychology of Caregiver-Child Relationships 001,PSY,4.0,3.27,15,2024Spring,1,Good,Light,Medium
222656,PSY 1616,Multilingualism 001,PSY,4.44,3.38,12,2024Spring,1,Good,Light,Small
222657,AFRAMER 146X,A Black History of Electronic Dance Music 001,AFRAMER,4.38,6.0,11,2024Fall,2,Good,Moderate,Small
222658,AFRAMER 232,The Ethnic Avant-Garde 001,AFRAMER,4.75,8.25,12,2023Fall,1,Excellent,Heavy,Small
222659,AFRAMER 205,Questions of Theory 001,AFRAMER,4.17,9.58,18,2024Fall,2,Good,Heavy,Medium
222660,GERMAN 219,German Poetry 001,GERMAN,4.86,4.57,8,2024Spring,1,Excellent,Moderate,Small
222661,GENED 1186,"The Age of Anxiety: Histories, Theories, Remedies 001",GENED,4.17,3.93,74,2024Spring,1,Good,Light,Large
222663,GERMAN 145,"German and Austrian Modernism: Architecture, Art, Literature 1",GERMAN,4.57,3.86,8,2024Spring,1,Excellent,Light,Small
222665,MATH 287Z,Geometric and topological combinatorics 001,MATH,4.93,5.64,36,2024Spring,1,Excellent,Moderate,Medium
222670,AAAS 112,"Black Art and the Refounding of America: Art, Race, and U.S. Law 001",AAAS,4.53,4.69,24,2023Fall,1,Excellent,Moderate,Medium
222677,ANE 134,How do rituals work? Ancient Ritual and Modern Theory 001,ANE,5.0,3.33,8,2024Fall,2,Excellent,Light,Small
222678,ANE 234,How do rituals work? Ancient Ritual and Modern Theory 001,ANE,5.0,3.33,8,2024Fall,2,Excellent,Light,Small
222683,HIST 1134,Medieval Islam: An Age of Revolutions 01,HIST,5.0,4.88,10,2024Spring,1,Excellent,Moderate,Small
222684,PSY 1711,Situational Superpowers: Investigating Interactions between People and Contexts 001,PSY,4.5,3.1,12,2025Spring,2,Excellent,Light,Small
222686,ISLAMCIV 134,Medieval Islam: An Age of Revolutions 001,ISLAMCIV,5.0,4.88,10,2024Spring,1,Excellent,Moderate,Small
222688,AFRAMER 186,"Religion, Culture, and Society in Africa 001",AFRAMER,4.17,6.2,9,2025Spring,1,Good,Moderate,Small
222691,SOC-STD 98WA,"Crime, Punishment, and Policing in an Unequal America 001",SOC-STD,5.0,6.57,10,2023Fall,1,Excellent,Moderate,Small
222692,SOC-STD 98WB,Inequality Under Capitalism 001,SOC-STD,5.0,8.0,10,2025Spring,2,Excellent,Moderate,Small
222694,SOC-STD 98WC,Humanity on Edge: The Politics of Crisis 001,SOC-STD,5.0,5.8,5,2024Spring,1,Excellent,Moderate,Small
222698,MODMDEST 208,History of Modern Iran and Turkey 001,MODMDEST,4.83,5.82,20,2024Fall,2,Excellent,Moderate,Medium
222699,MODMDEST 202,Shi’a Islam and Politics in the Middle East 001,MODMDEST,4.75,6.0,14,2025Spring,2,Excellent,Moderate,Small
222701,HIST 16B,The Offshore: A Global History 01,HIST,4.92,4.64,15,2024Spring,1,Excellent,Moderate,Medium
222714,SOC-STD 98WD,The Politics of Health and Medicine in the United States 001,SOC-STD,4.44,6.56,10,2024Fall,1,Good,Moderate,Small
222722,COMPLIT 213Y,Beyond Subtitles: A Media Theory of Foreignness LEC,COMPLIT,5.0,7.0,5,2023Fall,1,Excellent,Moderate,Small
222723,STAT 188,"Variations, Information and Privacy 001",STAT,4.25,8.0,6,2024Fall,2,Good,Moderate,Small
222724,COMPLIT 110X,What Is a Novel? SEM,COMPLIT,4.69,5.67,19,2025Spring,2,Excellent,Moderate,Medium
222725,PHYSICS 187R,Thinking Through Writing: Science Themes 001,PHYSICS,4.7,5.4,30,2024Fall,2,Excellent,Moderate,Medium
222737,SOC-STD 68RA,Radical Actors: The Role of Public Education in American Social Change 001,SOC-STD,3.83,2.82,15,2023Fall,1,Satisfactory,Light,Medium
222766,AFVS 19K,Creating Comics and Graphic Novels 001,AFVS,3.5,6.0,11,2023Fall,1,Satisfactory,Moderate,Small
222769,COMPLIT 280X,Data and Transmedia Storytelling LEC,COMPLIT,3.83,4.0,8,2024Spring,1,Satisfactory,Moderate,Small
222770,PSY 1020,Too Much of a Good Thing? The Psychology of Reward 001,PSY,4.5,2.45,30,2024Spring,1,Excellent,Light,Medium
222771,AFVS 25,"Painting: Light, Form, Surreal (new title) 001",AFVS,5.0,7.1,11,2024Fall,2,Excellent,Moderate,Small
222772,STAT 291,Random High-Dimensional Optimization: Landscapes and Algorithmic Barriers 001,STAT,5.0,7.17,10,2024Spring,1,Excellent,Moderate,Small
222773,HIST 1225,“Harvard Works Because We Do”: A History of Labor and Class at Harvard 01,HIST,4.67,4.22,13,2024Spring,1,Excellent,Moderate,Small
222775,SOC-STD 98WF,Political and Ethical Challenges of the Digital Age 001,SOC-STD,4.89,6.0,9,2024Spring,1,Excellent,Moderate,Small
222777,AFVS 264,Advanced Projects in Time-Based Media 001,AFVS,4.6,8.0,9,2023Fall,1,Excellent,Moderate,Small
222778,ENGLISH 172AD,American Democracy 001,ENGLISH,4.0,6.2,15,2025Spring,2,Good,Moderate,Medium
222779,AFVS 148,Sleight of Hand Sleight of Mind: Creative Process and Photography 1,AFVS,4.78,9.11,10,2024Fall,2,Excellent,Heavy,Small
222780,TIBET 225,Readings in Tibetan Ritual Literature: Rje btsun Grags pa rgyal mtshan’s analysis of the Evocation 001,TIBET,4.67,10.0,10,2023Fall,1,Excellent,Heavy,Small
222781,PSY 980PT,PTSD and Traumatic Stress 001,PSY,5.0,4.2,11,2023Fall,1,Excellent,Moderate,Small
222782,PSY 1522,First Impressions 001,PSY,4.5,1.86,17,2024Spring,1,Excellent,Light,Medium
222784,TDM 181AM,Theater and Migration: Building Belonging through Participatory Public Arts 001,TDM,4.8,2.2,16,2023Fall,1,Excellent,Light,Medium
222785,GENED 1188,Rise of the Machines? Understanding and Using Generative AI 001,GENED,4.29,3.46,47,2025Spring,2,Good,Light,Medium
